url	download_complete
duttgroup.ics.uci.edu/doku.php/iot-care?image=prof-tomiyama.jpg&ns=&tab_details=view&do=media	incomplete
evoke.ics.uci.edu/newsite?one_page_portfolio=feverbook	incomplete
www.ics.uci.edu/~chenl	incomplete
www.ics.uci.edu/~dutt	complete
swiki.ics.uci.edu/doku.php/start?rev=1517091694&do=diff	incomplete
www.ics.uci.edu/recommendations.html	complete
swiki.ics.uci.edu/doku.php/start?ns=hardware&tab_files=files&do=media	incomplete
ngs.ics.uci.edu/tag/health	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=ilya.jpg&ns=	incomplete
www.ics.uci.edu/about/search_facilities.php	complete
duttgroup.ics.uci.edu/doku.php/group?do=media&ns=	complete
www.ics.uci.edu/download/download.inc.php?pid=111&type=bib	incomplete
sdcl.ics.uci.edu/wp-login.php	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI	complete
www.ics.uci.edu/cs141	complete
duttgroup.ics.uci.edu/doku.php/projects?ns=presentations&tab_files=files&do=media&tab_details=view&image=abbas.jpg	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/DugongWBcode.txt	incomplete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=Final_soln.pdf	incomplete
www.ics.uci.edu/%7Eisaac/CVScherson-April2010	complete
sli.ics.uci.edu/Classes/CSEProjectIdeas	incomplete
www.ics.uci.edu/about/brenhall	complete
duttgroup.ics.uci.edu/doku.php/projects?image=gustavo.jpg&ns=&tab_details=view&do=media	complete
www.ics.uci.edu/about/about_deanmsg.php	complete
www.ics.uci.edu/~ziv/diss/intropaper/node6.html	incomplete
www.ics.uci.edu/community/events/openhouse/video_dedication.html	complete
duttgroup.ics.uci.edu/doku.php/projects?ns=photos&tab_files=files&do=media&tab_details=history&image=andre2.jpg	incomplete
www.ics.uci.edu/~yug10	incomplete
mailman.ics.uci.edu/mailman/admin/isg-friends	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=yukio-farewell-lunch-jan28-2014.jpg&ns=	incomplete
sli.ics.uci.edu/Classes/2012F-273a?action=download&upname=HW1.zip	incomplete
www.ics.uci.edu/download/download.inc.php?pid=385&type=bib	incomplete
www.ics.uci.edu/~dechter/publications/r204.html	incomplete
sli.ics.uci.edu/Classes/2011W-178	complete
www.ics.uci.edu/~balani	complete
www.ics.uci.edu/employment/employ_faculty.php	complete
duttgroup.ics.uci.edu/doku.php/internal?tab_details=history&image=hiroyuki.jpg&ns=&do=media	incomplete
www.ics.uci.edu/community/news/press/www.sciencetranslationalmedicine.org	incomplete
www.ics.uci.edu/~redmiles/ics227-SQ04/projects.html	incomplete
www.ics.uci.edu/Arcadia/Endeavors	incomplete
www.ics.uci.edu/~kay/courses/31/design-recipe.html	incomplete
www.ics.uci.edu/admissions/index.php	complete
duttgroup.ics.uci.edu/doku.php/projects?ns=presentations&tab_files=files&do=media&tab_details=view&image=trent.jpg	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=&tab_files=files&do=media&tab_details=view&image=kim.png	incomplete
www.ics.uci.edu/community/events/openhouse/research02.html	complete
www.ics.uci.edu/~guoqingx	complete
www.ics.uci.edu/download/download.inc.php?pid=127	incomplete
hombao.ics.uci.edu?s=opportunities	complete
sli.ics.uci.edu/Classes/2008S?action=upload&upname=hw2_solns.pdf	incomplete
evoke.ics.uci.edu?p=158&replytocom=30800	incomplete
www.ics.uci.edu/ugrad/Academic_Standing.php	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI.php	complete
www.ics.uci.edu/download/download.inc.php?pid=32&type=bib	incomplete
sli.ics.uci.edu/Projects/GraphicalModels	complete
www.ics.uci.edu/prospective/zh-tw/degrees/ics-undeclared-pre-major	complete
duttgroup.ics.uci.edu/doku.php/iot-care?tab_details=history&image=lunch2017.jpg&ns=&do=media	incomplete
www.ics.uci.edu/events/1992728694314499?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=ARQ9izQblTBtZdmLD6H4QD7s_7NV0wGDdxoiMe23rCZDi5duMTowuV1aw2fgrSTn05k	complete
sli.ics.uci.edu/Classes/2015W-273a?action=download&upname=MatlabOOP.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=juan.png&ns=	incomplete
www.ics.uci.edu/%7elab/faculties/index.php	complete
www.ics.uci.edu/~hombao?s=grants	incomplete
swiki.ics.uci.edu/doku.php/services:webmail?idx=backups	incomplete
sli.ics.uci.edu/Classes/2014W-178?action=download&upname=02-knn.pdf	incomplete
vision.ics.uci.edu/index.html	complete
mailman.ics.uci.edu/mailman/listinfo/ictd	complete
www.ics.uci.edu/prospective/zh-tw/admissions/transfer	complete
mailman.ics.uci.edu/mailman/private/hana-wizard-admins	incomplete
sli.ics.uci.edu/Group	incomplete
www.ics.uci.edu/actnet.html	complete
www.ics.uci.edu/courses/ics6n	complete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=alfonso_avila.jpg&ns=	incomplete
duttgroup.ics.uci.edu/doku.php/group?tab_details=view&image=zatt.jpg&ns=&do=media	incomplete
evoke.ics.uci.edu?p=162&replytocom=10893	incomplete
www.ics.uci.edu/education.html	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld016.htm	incomplete
sli.ics.uci.edu/Pubs/Pubs?action=download&upname=spm06.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/home?rev=1479503112	incomplete
duttgroup.ics.uci.edu/doku.php/publications?image=majid_2_.jpg&ns=&tab_details=view&do=media	incomplete
www.ics.uci.edu/goodrich	incomplete
www.ics.uci.edu/~hombao?s=opportunities	incomplete
www.ics.uci.edu/deeplearninggeneral.html	incomplete
www.ics.uci.edu/~lab/labs_specs	incomplete
luci.ics.uci.edu/pages/Students/KateRingland/kateringland.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=iharris	complete
www.ics.uci.edu/~jutts/links.html	complete
evoke.ics.uci.edu?p=162&replytocom=3116	incomplete
www.ics.uci.edu/~dechter/publications/r173.html	incomplete
duttgroup.ics.uci.edu/doku.php/iot-care?image=mitsuyama-yukio.jpg&ns=&tab_details=view&do=media	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=upload&do=media&tab_details=history&image=hiroyuki.jpg&ns=	incomplete
www.ics.uci.edu/~wayne	complete
www.ics.uci.edu/community/friends/leadershipcouncil	complete
www.ics.uci.edu/~dechter/publications/r209.html	incomplete
www.ics.uci.edu/~dechter/publications/r240a.html	incomplete
cml.ics.uci.edu/2017/06/singh-talk-oc-acm-chapter	complete
mailman.ics.uci.edu/mailman/admin/theory-seminar	incomplete
www.ics.uci.edu/AIProjects.html	complete
computableplant.ics.uci.edu/~companib	complete
computableplant.ics.uci.edu/alphasite/links.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=photos&tab_files=files&do=media&tab_details=view&image=alfonso-farewell-lunch-july14-2014-1.jpg	incomplete
www.ics.uci.edu/prospective/zh-tw/contact/student-affairs	complete
duttgroup.ics.uci.edu/doku.php/projects?image=lunch2017.jpg&ns=&tab_details=view&do=media&tab_files=files	incomplete
www.ics.uci.edu/download/download.inc.php?pid=384&type=bib	incomplete
www.ics.uci.edu/computing/announcements-fall-2015.php	incomplete
sli.ics.uci.edu/Classes/2013S-77B?action=download&upname=hw2s.m	incomplete
sdcl.ics.uci.edu/research/past-projects/calico	complete
sli.ics.uci.edu/Classes/2015W-273a?action=download&upname=Project.pdf	incomplete
www.ics.uci.edu/~mopy	incomplete
cloudberry.ics.uci.edu 	incomplete
www.ics.uci.edu/~dechter/publications/r30.html	incomplete
duttgroup.ics.uci.edu/doku.php/iot-care?tab_details=view&image=lunch2017.jpg&ns=&do=media	incomplete
grape.ics.uci.edu/wiki/asterix/prefs	incomplete
www.ics.uci.edu/~dechter/talks/DeepLearn17-Outline	incomplete
duttgroup.ics.uci.edu/doku.php/projects?image=kazuyuki-tanimura.jpg&ns=&tab_details=view&do=media&tab_files=files	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_PreviousMSdegree.php	complete
duttgroup.ics.uci.edu/doku.php/publications?rev=1509837374	incomplete
sli.ics.uci.edu/Classes/2012F-273a?action=download&upname=HW4-5.zip	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=documents&tab_files=files&do=media&tab_details=view&image=hirak.jpg	incomplete
www.ics.uci.edu/download/download.inc.php?pid=262&type=bib	incomplete
mailman.ics.uci.edu/pipermail/mlrg	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192.html	incomplete
evoke.ics.uci.edu	complete
cradl.ics.uci.edu/wp-login.php	incomplete
duttgroup.ics.uci.edu/doku.php/home?image=rahmani.jpg&ns=&tab_details=view&do=media	incomplete
sli.ics.uci.edu/Classes/2012F-273a?action=download&upname=HW2.zip	incomplete
www.ics.uci.edu/download/download.inc.php?pid=82&type=bib	incomplete
www.ics.uci.edu/download/download.inc.php?pid=178&type=bib	incomplete
www.ics.uci.edu/courses/253/sp2013/index.html	complete
duttgroup.ics.uci.edu/doku.php/publications?tab_details=view&image=maity.jpg&ns=&do=media	incomplete
www.ics.uci.edu/~dechter/publications/r93.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=upload&do=media&tab_details=view&image=nick.jpg&ns=	incomplete
www.ics.uci.edu/download/download.inc.php?pid=22&type=bib	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=&tab_files=files&do=media&tab_details=history&image=lunch2017.jpg	incomplete
www.ics.uci.edu/~dchudova	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=lei_yang96.jpg&ns=	incomplete
sli.ics.uci.edu/Classes/2011S-271?action=download&upname=CS271-L13.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=documents&tab_files=files&do=media&tab_details=view&image=tomiyama.jpg	incomplete
duttgroup.ics.uci.edu/doku.php/publications?tab_details=history&image=zatt.jpg&ns=&do=media	incomplete
www.ics.uci.edu/download/download.inc.php?pid=49&type=bib	incomplete
computableplant.ics.uci.edu/newsletter.html	incomplete
satware.ics.uci.edu	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=login	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=photos&tab_files=files&do=media&tab_details=history&image=jurngyu-defence.jpg	incomplete
computableplant.ics.uci.edu/papers/2002/links.html	complete
duttgroup.ics.uci.edu/doku.php/projects?image=photos%3A12192014-year-end_lunch_outing-2.jpg&ns=photos&tab_details=view&do=media	incomplete
vision.ics.uci.edu/papers/DiazF_CVPR_2017	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=photos&tab_files=files&do=media&tab_details=history&image=maity.jpg	incomplete
www.ics.uci.edu/~zhaoxia	complete
duttgroup.ics.uci.edu/doku.php/projects?image=hosseini.jpg&ns=&tab_details=view&do=media	complete
www.ics.uci.edu/~michele.guindani	complete
www.ics.uci.edu/~mabbaspo	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=upload&do=media&tab_details=view&image=tomiyama.jpg&ns=	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=aviral.jpg&ns=	incomplete
sli.ics.uci.edu/Classes/2015W-178?action=download&upname=HW2.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=drg-logo.png&ns=	incomplete
sli.ics.uci.edu/extras/cs178/DTree_Demo.html	incomplete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=HW2soln.pdf	incomplete
www.ics.uci.edu/download/download.inc.php?pid=21&type=bib	incomplete
duttgroup.ics.uci.edu/doku.php/home?tab_details=history&image=bbq_2016.jpg&ns=&do=media	incomplete
www.ics.uci.edu/~dechter/publications/r230.html	incomplete
sli.ics.uci.edu/Classes/2011S-274a?action=download&upname=CS274a_HW3.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=sookyung.png&ns=	incomplete
www.ics.uci.edu/~enalisni	complete
mailman.ics.uci.edu/mailman/private/igb-community	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=view&image=bbq_2016.jpg&ns=&do=media	complete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=upload&do=media&tab_details=view&image=jeong.jpg&ns=	incomplete
sdcl.ics.uci.edu/research/porchlight	complete
www.ics.uci.edu/~lmartie/education/sprites	incomplete
duttgroup.ics.uci.edu/doku.php/publications?image=img_6206.jpg&ns=&tab_details=view&do=media	incomplete
evoke.ics.uci.edu?p=285&replytocom=27247	incomplete
duttgroup.ics.uci.edu/doku.php/group?image=drg-logo.png&ns=&tab_details=view&do=media	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=&tab_files=files&do=media&tab_details=view&image=prof-tomiyama.jpg	incomplete
duttgroup.ics.uci.edu/doku.php/photos?image=jeong.jpg&ns=&tab_details=view&do=media	incomplete
www.ics.uci.edu/grad/resources.php	complete
sdcl.ics.uci.edu/2014/10/uist-2014	incomplete
sli.ics.uci.edu/Classes/2013F-273a?action=download&upname=HW5.pdf	incomplete
www.ics.uci.edu/~xhx/project/DNAzip	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=&tab_files=files&do=media&tab_details=view&image=img_6206.jpg	incomplete
mailman.ics.uci.edu/mailman/admin/emme	incomplete
www.ics.uci.edu/prospective/vi/admissions/transfer	complete
seal.ics.uci.edu/publications.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=esweek2016.jpg&ns=	incomplete
emj.ics.uci.edu/wp-login.php?redirect_to=http%3A%2F%2Femj.ics.uci.edu%2Fpapers%2F	complete
swiki.ics.uci.edu/doku.php/start?idx=backups	incomplete
duttgroup.ics.uci.edu/doku.php/publications?image=partha.jpg&ns=&tab_details=view&do=media	incomplete
www.ics.uci.edu/~fielding/pubs/dissertation/top.htm	incomplete
mcs.ics.uci.edu/current-students/once-admitted	complete
www.ics.uci.edu/proj_ics/policy.php	complete
sli.ics.uci.edu/Classes/2012F-273a?action=download&upname=HW5.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/group?image=img_6206.jpg&ns=&tab_details=view&do=media	incomplete
www.ics.uci.edu/%7Emagda/netsys270.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=edit&do=media&image=majid_2_.jpg&ns=	incomplete
i-sensorium.ics.uci.edu/internal	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=andre2.jpg&ns=	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/ToenailCodebook.txt	incomplete
evoke.ics.uci.edu?p=467&replytocom=11846	incomplete
www.ics.uci.edu/about/search/search_graduate_all.php	complete
www.ics.uci.edu/download/download.inc.php?pid=26&type=bib	incomplete
duttgroup.ics.uci.edu/doku.php/photos?image=alfonso-farewell-lunch-july14-2014-2.jpg&ns=&tab_details=view&do=media	incomplete
duttgroup.ics.uci.edu/doku.php/publications?tab_details=history&image=rahmani.jpg&ns=&do=media	incomplete
www.ics.uci.edu/download/download.inc.php?pid=336&type=bib	incomplete
sli.ics.uci.edu/Classes/2015W-273a?action=download&upname=22-svds.pdf	incomplete
www.ics.uci.edu/~wscacchi	complete
www.ics.uci.edu/~dechter/publications/r120.html	incomplete
www.ics.uci.edu/computing/quarterlyAnnouncement/announcements-fall-2015.php	complete
www.ucf.ics.uci.edu	incomplete
www.ics.uci.edu/~givargis	complete
duttgroup.ics.uci.edu/doku.php/projects?tab_details=history&do=media&image=rahmani2.jpg&ns=	incomplete
www.ics.uci.edu/~dechter/publications/r221.html	incomplete
duttgroup.ics.uci.edu/doku.php/home?image=esweek2016-pic.jpg&ns=&tab_details=view&do=media	incomplete
evoke.ics.uci.edu?p=467&replytocom=31192	incomplete
www.ics.uci.edu/~lab/labs_specs/index.php	incomplete
www.ics.uci.edu/~dechter/publications/r124.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=documents&tab_files=files&do=media&tab_details=view&image=santanu.jpg	incomplete
www.ics.uci.edu/download/download.inc.php?pid=255&type=bib	incomplete
mailman.ics.uci.edu/mailman/listinfo/cert-faculty	complete
vision.ics.uci.edu/papers/GhiasiF_TR_2015	incomplete
ganglia.ics.uci.edu?c=titan&m=load_one&r=hour&s=by%20name&hc=4&mc=2	incomplete
fr.ics.uci.edu/haitisearch	incomplete
wics.ics.uci.edu/android-app-projects-winter-2014	incomplete
duttgroup.ics.uci.edu/doku.php/start	complete
www.ics.uci.edu/computing/account/mapdrive_mac.php	complete
sli.ics.uci.edu/Classes	complete
duttgroup.ics.uci.edu/doku.php/iot-care?image=majid_2_.jpg&ns=&tab_details=view&do=media	incomplete
www.ics.uci.edu/service.html	incomplete
luci.ics.uci.edu/pages/Students/LouAnneBoyd/LouAnneBoyd.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=esweek2016.jpg&ns=	incomplete
www.ics.uci.edu/~johutchi	complete
www.ics.uci.edu/%7elab/lab_assistants/index.php	complete
sli.ics.uci.edu/misc/cs179/pyGM_CSP_1.html	incomplete
www.ics.uci.edu/download/download.inc.php?pid=15&type=bib	incomplete
duttgroup.ics.uci.edu/doku.php/photos?image=trent.jpg&ns=&tab_details=view&do=media	incomplete
duttgroup.ics.uci.edu/doku.php/publications?tab_details=history&image=jurngyu-defence.jpg&ns=&do=media	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=prabhat.jpg&ns=	incomplete
luci.ics.uci.edu/pages/Students/DanGardner/DanGardner.html	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=25	complete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=L14.pdf	incomplete
duttgroup.ics.uci.edu/doku.php/publications?rev=1509836812	incomplete
www.ics.uci.edu/bnpCVPR12	complete
isg.ics.uci.edu/www.ics.uci.edu/~cs222	incomplete
www.ics.uci.edu/prospective/vi/uci/city-of-irvine	complete
www.ics.uci.edu/community/news/articles/view_article?id=21	complete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&tab_details=view&image=jurngyu_v.jpg&ns=	incomplete
student-council.ics.uci.edu/about/contact-us	incomplete
www.ics.uci.edu/community/news/view_news?id=1149	complete
www.ics.uci.edu/~dechter/publications/r78.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?tab_files=upload&do=media&tab_details=view&image=santanu.jpg&ns=	incomplete
computableplant.ics.uci.edu/alphasite/gallery.html	incomplete
sli.ics.uci.edu/Classes/2009W?action=download&upname=CS271-10.pdf	incomplete
www.ics.uci.edu/~redmiles/inf233-FQ07	complete
www.ics.uci.edu/community/news/view_news?id=1142	complete
evoke.ics.uci.edu?one_page_portfolio=parresia	complete
www.ics.uci.edu/~aces/downloads.htm	incomplete
www.ics.uci.edu/~ivan	complete
vision.ics.uci.edu/projects.html	complete
www.ics.uci.edu/~dechter/publications/r157.html	incomplete
duttgroup.ics.uci.edu/doku.php/home?rev=1478635167	incomplete
sli.ics.uci.edu/Classes/2015F-179?action=download&upname=HW4soln.pdf	incomplete
www.ics.uci.edu/~dechter/publications/r221a.html	incomplete
duttgroup.ics.uci.edu/doku.php/projects?image=hirak2.jpg&ns=&tab_details=view&do=media	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DentalData.txt	incomplete
mailman.ics.uci.edu/mailman/listinfo/cert-all	complete
www.ics.uci.edu/~bic/Errata.htm	incomplete
sli.ics.uci.edu/Classes/2016W-178?action=download&upname=HW5c.zip	incomplete
duttgroup.ics.uci.edu/doku.php/projects?ns=documents&tab_files=files&do=media&tab_details=view&image=roger.jpg	incomplete
swiki.ics.uci.edu/doku.php/services:webmail?idx=security	incomplete
duttgroup.ics.uci.edu/doku.php/internal?do=index	complete
www.ics.uci.edu/~yamingy/cocktail_demo3.r	complete
www.ics.uci.edu/~rjammala/projects.html	incomplete
